order_id,order_date,customer_id,product_id,product_category,brand,price,discount_percent,delivery_location,size,color,customer_history_returns,return_flag,return_reason,days_to_return
ORD100226,2024-08-14,CUST15490,PROD1138,Bottoms,BrandC,532.51,40,Mumbai,XS,Yellow,0,0,,
ORD100227,2025-01-13,CUST10307,PROD2593,Ethnic,BrandE,1947.54,30,Mumbai,XXL,Blue,0,0,,
ORD100228,2024-05-19,CUST14005,PROD2515,Tops,BrandB,2594.17,0,Lucknow,XS,Grey,0,0,,
ORD100229,2024-04-12,CUST14247,PROD2028,Tops,BrandG,320.3,0,Chennai,S,Grey,2,1,Fit/Sizing,5.0
ORD100230,2024-09-21,CUST15552,PROD1627,Tops,BrandE,337.86,20,Lucknow,XXL,Red,0,1,Fit/Sizing,7.0
ORD100231,2024-10-29,CUST14756,PROD1738,Footwear,BrandE,674.08,20,Lucknow,M,Green,0,0,,
ORD100232,2024-06-16,CUST15690,PROD1751,Ethnic,BrandE,743.38,20,Delhi,S,Green,0,1,Late Delivery,5.0
ORD100233,2024-11-11,CUST14647,PROD2636,Accessories,BrandB,1737.49,30,Delhi,M,Green,0,0,,
ORD100234,2024-03-13,CUST14524,PROD1773,Footwear,BrandB,2807.28,30,Bengaluru,XS,Grey,1,0,,
ORD100235,2024-05-23,CUST13603,PROD1389,Tops,BrandE,465.49,40,Pune,L,Grey,1,0,,
ORD100236,2024-08-13,CUST12091,PROD2895,Bottoms,BrandC,1803.37,0,Bengaluru,XL,Yellow,0,0,,
ORD100237,2025-09-26,CUST15309,PROD2411,Bottoms,BrandA,510.39,0,Hyderabad,M,Grey,0,0,,
ORD100238,2024-02-24,CUST10657,PROD1881,Accessories,BrandC,563.76,0,Pune,XXL,White,0,0,,
ORD100239,2024-03-19,CUST14552,PROD2764,Activewear,BrandB,2038.45,10,Delhi,XS,Red,0,1,Quality,7.0
ORD100240,2024-01-14,CUST10972,PROD1762,Ethnic,BrandG,1966.74,10,Bengaluru,XS,Grey,1,0,,
ORD100241,2024-02-23,CUST13561,PROD2016,Accessories,BrandC,2462.05,0,Bengaluru,S,Blue,2,0,,
ORD100242,2024-03-14,CUST13066,PROD2354,Bottoms,BrandA,567.21,20,Delhi,L,Blue,0,0,,
ORD100243,2024-11-23,CUST12330,PROD1590,Bottoms,BrandG,2038.87,0,Bengaluru,XXL,Blue,0,0,,
ORD100244,2024-05-30,CUST10925,PROD2686,Tops,BrandF,896.32,10,Bengaluru,L,Grey,0,1,Fit/Sizing,5.0
ORD100245,2026-01-16,CUST12965,PROD1223,Accessories,BrandA,929.51,10,Kolkata,M,Yellow,0,0,,
ORD100246,2024-01-18,CUST17283,PROD1238,Ethnic,BrandA,757.17,0,Chennai,M,Green,0,0,,
ORD100247,2024-04-15,CUST10489,PROD1477,Bottoms,BrandF,1374.58,10,Bengaluru,S,Blue,0,0,,
ORD100248,2024-05-15,CUST13178,PROD2111,Ethnic,BrandD,936.11,20,Mumbai,XS,Black,0,0,,
ORD100249,2024-08-17,CUST12578,PROD1409,Bottoms,BrandA,649.88,20,Hyderabad,S,Black,0,0,,
ORD100250,2024-01-25,CUST14903,PROD2760,Accessories,BrandE,1271.14,0,Delhi,S,Blue,1,0,,
ORD100251,2024-08-06,CUST12552,PROD2761,Ethnic,BrandD,484.31,20,Mumbai,M,White,1,1,Fit/Sizing,7.0
ORD100252,2024-07-05,CUST13981,PROD1673,Activewear,BrandC,2850.45,50,Kolkata,XL,Red,0,0,,
ORD100253,2024-12-29,CUST11423,PROD1698,Activewear,BrandB,725.13,0,Kolkata,XS,Green,0,0,,
ORD100254,2024-01-20,CUST16998,PROD1615,Bottoms,BrandB,321.38,10,Hyderabad,XXL,Yellow,1,0,,
ORD100255,2024-05-31,CUST14932,PROD1507,Tops,BrandC,369.46,0,Mumbai,XXL,Blue,2,0,,
ORD100256,2024-02-29,CUST17493,PROD1007,Bottoms,BrandA,765.69,20,Delhi,L,Green,1,0,,
ORD100257,2024-06-04,CUST17020,PROD2877,Tops,BrandB,2962.29,0,Bengaluru,M,Green,0,0,,
ORD100258,2024-09-19,CUST12853,PROD1609,Footwear,BrandE,829.87,20,Pune,M,Red,0,0,,
ORD100259,2024-07-16,CUST13634,PROD2652,Footwear,BrandE,3569.03,30,Bengaluru,L,Yellow,1,0,,
ORD100260,2024-01-23,CUST10746,PROD1366,Bottoms,BrandF,580.65,0,Delhi,L,Black,0,0,,
ORD100261,2024-05-09,CUST17413,PROD1243,Bottoms,BrandC,3527.43,20,Lucknow,XS,White,0,0,,
ORD100262,2024-02-28,CUST10929,PROD2539,Ethnic,BrandB,917.83,20,Pune,M,Green,0,1,Wrong Item,7.0
ORD100263,2024-01-17,CUST17930,PROD2210,Bottoms,BrandD,2350.48,30,Hyderabad,L,Yellow,0,0,,
ORD100264,2024-06-22,CUST10256,PROD1382,Activewear,BrandG,1632.15,0,Bengaluru,XL,White,1,0,,
ORD100265,2024-07-01,CUST10404,PROD1843,Ethnic,BrandB,1170.15,20,Bengaluru,XXL,White,1,0,,
ORD100266,2024-04-16,CUST14817,PROD2219,Bottoms,BrandF,1330.02,40,Bengaluru,XS,Green,1,1,Fit/Sizing,7.0
ORD100267,2024-09-28,CUST15673,PROD2076,Footwear,BrandB,1898.1,20,Delhi,M,Blue,0,0,,
ORD100268,2024-06-12,CUST16663,PROD1121,Tops,BrandD,971.58,20,Hyderabad,M,Black,1,0,,
ORD100269,2024-03-29,CUST11645,PROD2735,Bottoms,BrandA,2551.48,0,Hyderabad,XS,Red,1,0,,
ORD100270,2024-01-09,CUST12226,PROD2079,Bottoms,BrandD,2651.91,20,Delhi,XS,White,1,0,,
ORD100271,2025-02-18,CUST14041,PROD1812,Footwear,BrandG,524.5,20,Pune,XL,White,1,0,,
ORD100272,2024-07-11,CUST10698,PROD2312,Ethnic,BrandF,471.97,40,Chennai,XXL,Green,0,1,Late Delivery,7.0
ORD100273,2024-06-29,CUST12841,PROD2767,Tops,BrandC,1412.32,20,Hyderabad,XXL,Green,0,1,Quality,2.0
ORD100274,2024-05-23,CUST10681,PROD2158,Ethnic,BrandD,1397.4,30,Bengaluru,XL,White,0,0,,
ORD100275,2024-02-08,CUST11985,PROD2560,Bottoms,BrandC,2690.2,0,Bengaluru,S,Blue,0,0,,
ORD100276,2024-10-04,CUST12749,PROD1000,Tops,BrandA,576.98,20,Kolkata,M,Black,1,1,Quality,7.0
ORD100277,2024-01-03,CUST15753,PROD2093,Accessories,BrandA,2177.37,30,Chennai,S,Red,0,0,,
ORD100278,2025-06-20,CUST13280,PROD1271,Bottoms,BrandD,1179.11,20,Chennai,S,Green,1,0,,
ORD100279,2024-04-15,CUST13580,PROD2321,Activewear,BrandD,1073.86,30,Kolkata,S,Yellow,0,0,,
ORD100280,2024-09-16,CUST14086,PROD1734,Accessories,BrandG,1703.72,20,Kolkata,L,White,0,0,,
ORD100281,2024-01-31,CUST17099,PROD2490,Footwear,BrandG,2824.08,30,Bengaluru,M,Grey,0,1,Quality,5.0
ORD100282,2024-03-20,CUST11296,PROD2726,Activewear,BrandG,453.83,40,Delhi,XXL,Green,0,1,Fit/Sizing,2.0
ORD100283,2024-11-21,CUST17090,PROD2625,Tops,BrandE,2200.36,30,Lucknow,XXL,Blue,1,0,,
ORD100284,2024-02-11,CUST15638,PROD1282,Activewear,BrandB,1905.76,0,Pune,XL,Black,0,0,,
ORD100285,2024-03-19,CUST10371,PROD2710,Tops,BrandF,367.76,0,Chennai,XXL,Yellow,0,0,,
ORD100286,2024-03-25,CUST15068,PROD2384,Tops,BrandG,914.91,50,Bengaluru,L,Yellow,0,1,Wrong Item,2.0
ORD100287,2024-08-11,CUST17376,PROD2380,Accessories,BrandD,871.02,30,Mumbai,S,White,0,0,,
ORD100288,2025-05-08,CUST17236,PROD2683,Tops,BrandC,1057.15,10,Mumbai,XS,Blue,1,1,Fit/Sizing,5.0
ORD100289,2024-10-04,CUST11706,PROD1058,Accessories,BrandE,3298.16,40,Delhi,S,Grey,0,0,,
ORD100290,2024-05-12,CUST14284,PROD1425,Activewear,BrandF,1205.14,30,Bengaluru,M,Grey,2,1,Quality,2.0
ORD100291,2024-06-11,CUST12738,PROD2221,Bottoms,BrandF,1793.94,50,Delhi,M,Yellow,0,0,,
ORD100292,2024-11-01,CUST16568,PROD1553,Tops,BrandG,458.61,10,Bengaluru,XS,Grey,0,0,,
ORD100293,2024-01-03,CUST16362,PROD1788,Activewear,BrandA,1207.13,20,Kolkata,S,Blue,2,0,,
ORD100294,2024-01-19,CUST12481,PROD1124,Bottoms,BrandF,1642.59,20,Mumbai,XL,White,0,1,Late Delivery,2.0
ORD100295,2024-07-19,CUST11590,PROD2913,Tops,BrandG,1981.2,10,Kolkata,M,Grey,0,0,,
ORD100296,2024-04-06,CUST10616,PROD2024,Footwear,BrandE,1412.63,0,Hyderabad,L,Green,0,0,,
ORD100297,2025-03-06,CUST12600,PROD1031,Bottoms,BrandF,350.03,10,Bengaluru,L,White,0,0,,
ORD100298,2024-01-27,CUST13237,PROD1040,Tops,BrandA,2542.96,0,Pune,XS,Red,0,0,,
ORD100299,2024-03-23,CUST10151,PROD1585,Footwear,BrandB,1048.77,10,Bengaluru,XS,Green,1,0,,
ORD100300,2024-06-17,CUST16067,PROD1537,Bottoms,BrandC,390.2,10,Bengaluru,S,Blue,1,0,,
ORD100301,2024-08-12,CUST13701,PROD2798,Bottoms,BrandD,2843.9,10,Delhi,S,Yellow,0,0,,
ORD100302,2025-09-21,CUST16954,PROD1665,Tops,BrandB,2978.13,0,Lucknow,XL,White,0,0,,
ORD100303,2024-04-08,CUST12657,PROD1747,Tops,BrandB,738.54,0,Bengaluru,XL,Grey,0,0,,
ORD100304,2024-04-10,CUST13410,PROD1673,Activewear,BrandD,762.13,10,Kolkata,XXL,Green,0,0,,
ORD100305,2024-02-17,CUST10442,PROD2092,Tops,BrandC,1298.09,20,Chennai,XL,Yellow,0,0,,
ORD100306,2024-03-13,CUST13597,PROD2526,Ethnic,BrandG,1806.22,0,Kolkata,XS,Blue,0,0,,
ORD100307,2024-01-06,CUST13203,PROD1849,Ethnic,BrandG,434.29,0,Bengaluru,M,Grey,0,0,,
ORD100308,2025-03-23,CUST11135,PROD2031,Ethnic,BrandC,1648.87,30,Delhi,XXL,Grey,0,0,,
ORD100309,2024-07-09,CUST15961,PROD2398,Tops,BrandA,766.29,10,Delhi,XL,Yellow,0,0,,
ORD100310,2024-01-11,CUST15935,PROD2321,Tops,BrandD,855.13,50,Bengaluru,S,Black,1,0,,
ORD100311,2024-02-22,CUST17393,PROD1595,Bottoms,BrandD,1591.21,10,Chennai,XXL,Red,0,0,,
ORD100312,2024-01-12,CUST15720,PROD2859,Ethnic,BrandE,615.53,10,Mumbai,L,White,0,0,,
ORD100313,2024-01-17,CUST16233,PROD1615,Footwear,BrandD,402.4,50,Bengaluru,XXL,Red,0,0,,
ORD100314,2024-03-12,CUST13044,PROD2420,Accessories,BrandG,2556.69,10,Mumbai,L,Blue,0,1,Fit/Sizing,5.0
ORD100315,2024-01-08,CUST16380,PROD2008,Activewear,BrandB,2360.5,10,Lucknow,XL,White,0,0,,
ORD100316,2025-07-10,CUST13765,PROD1283,Ethnic,BrandA,549.18,40,Chennai,XXL,Blue,0,1,Late Delivery,10.0
ORD100317,2024-04-04,CUST15892,PROD1220,Bottoms,BrandB,1788.57,20,Chennai,XS,Grey,1,0,,
ORD100318,2024-05-08,CUST14200,PROD2997,Bottoms,BrandD,547.38,0,Delhi,XL,White,0,0,,
ORD100319,2024-08-23,CUST17257,PROD1560,Bottoms,BrandF,971.31,10,Hyderabad,S,Black,0,0,,
ORD100320,2024-08-21,CUST13799,PROD1688,Ethnic,BrandD,1056.82,10,Bengaluru,M,Yellow,2,1,Late Delivery,5.0
ORD100321,2024-10-29,CUST17060,PROD2998,Footwear,BrandF,644.45,0,Delhi,L,Red,0,0,,
ORD100322,2024-01-21,CUST14873,PROD1991,Footwear,BrandA,1175.13,10,Bengaluru,M,Green,0,0,,
ORD100323,2024-07-07,CUST16840,PROD2597,Footwear,BrandD,1473.25,10,Hyderabad,XL,Yellow,0,0,,
ORD100324,2024-03-19,CUST10091,PROD1126,Tops,BrandG,882.04,10,Lucknow,XL,White,2,0,,
ORD100325,2024-06-18,CUST14332,PROD1997,Tops,BrandA,459.72,50,Lucknow,M,Green,1,0,,
ORD100326,2026-01-28,CUST16755,PROD2042,Ethnic,BrandG,1417.62,0,Pune,XL,Red,1,0,,
ORD100327,2024-10-31,CUST15176,PROD1722,Accessories,BrandC,2816.06,0,Pune,L,Black,0,0,,
ORD100328,2025-02-02,CUST12480,PROD1108,Footwear,BrandB,2007.87,10,Lucknow,M,Red,0,0,,
ORD100329,2024-03-26,CUST11425,PROD2531,Footwear,BrandC,2691.9,50,Lucknow,XL,Yellow,2,0,,
ORD100330,2024-01-02,CUST12725,PROD2334,Tops,BrandC,438.47,0,Lucknow,L,White,1,0,,
ORD100331,2024-02-17,CUST16952,PROD2502,Ethnic,BrandC,2140.43,0,Hyderabad,S,Blue,1,0,,
ORD100332,2024-02-18,CUST15698,PROD1508,Tops,BrandC,1802.29,40,Delhi,XS,Red,0,0,,
ORD100333,2025-01-25,CUST10954,PROD2506,Ethnic,BrandB,2715.52,10,Mumbai,XS,Green,1,1,Quality,5.0
ORD100334,2026-05-24,CUST14266,PROD1473,Bottoms,BrandA,641.38,10,Kolkata,L,Grey,0,0,,
ORD100335,2024-09-07,CUST13407,PROD1639,Bottoms,BrandC,1207.77,30,Mumbai,S,White,0,1,Fit/Sizing,2.0
ORD100336,2024-07-16,CUST16607,PROD2944,Footwear,BrandB,1623.49,0,Kolkata,S,Yellow,0,0,,
ORD100337,2024-08-23,CUST12180,PROD1998,Ethnic,BrandA,1167.83,10,Hyderabad,S,Blue,1,0,,
ORD100338,2025-11-28,CUST16324,PROD1742,Ethnic,BrandE,1707.67,10,Bengaluru,L,White,0,0,,
ORD100339,2024-12-11,CUST14124,PROD1371,Accessories,BrandG,452.69,50,Lucknow,M,Red,0,0,,
ORD100340,2024-05-04,CUST17653,PROD1595,Tops,BrandC,412.02,20,Pune,XS,White,2,0,,
ORD100341,2024-01-03,CUST13460,PROD2005,Ethnic,BrandE,1383.24,0,Bengaluru,M,Black,0,0,,
ORD100342,2024-12-09,CUST13901,PROD1357,Ethnic,BrandG,2445.17,20,Bengaluru,M,Yellow,1,1,Late Delivery,7.0
ORD100343,2024-01-24,CUST17759,PROD2827,Tops,BrandB,1767.5,10,Delhi,XXL,Red,0,0,,
ORD100344,2025-10-19,CUST11244,PROD2412,Activewear,BrandE,2550.48,0,Chennai,XL,Blue,0,0,,
ORD100345,2024-01-07,CUST13670,PROD2025,Tops,BrandE,2359.07,10,Delhi,M,Black,1,1,Quality,2.0
ORD100346,2024-06-29,CUST15577,PROD2570,Activewear,BrandB,2145.76,20,Mumbai,XS,White,1,0,,
ORD100347,2024-07-09,CUST13049,PROD1177,Footwear,BrandB,631.61,40,Mumbai,S,Black,0,0,,
ORD100348,2024-04-30,CUST10546,PROD2135,Ethnic,BrandC,1682.89,10,Kolkata,M,Yellow,0,1,Fit/Sizing,5.0
ORD100349,2024-01-31,CUST12113,PROD2044,Tops,BrandA,1681.37,0,Bengaluru,L,Grey,0,0,,
ORD100350,2024-01-17,CUST17090,PROD2537,Tops,BrandF,1351.08,10,Hyderabad,XXL,Grey,0,0,,
ORD100351,2024-01-06,CUST11456,PROD1928,Footwear,BrandG,2403.64,0,Bengaluru,XXL,White,0,0,,
ORD100352,2024-01-16,CUST16769,PROD1061,Tops,BrandA,581.36,0,Delhi,XS,Yellow,0,0,,
ORD100353,2024-04-05,CUST15700,PROD1926,Bottoms,BrandA,366.99,0,Mumbai,M,White,0,0,,
ORD100354,2024-03-14,CUST15419,PROD1674,Ethnic,BrandB,1233.15,0,Hyderabad,S,White,0,0,,
ORD100355,2024-11-14,CUST16429,PROD2094,Tops,BrandD,837.74,10,Kolkata,XL,Yellow,0,0,,
ORD100356,2024-07-13,CUST10596,PROD1099,Tops,BrandA,1365.38,10,Bengaluru,XL,Red,2,0,,
ORD100357,2024-04-26,CUST15018,PROD1551,Accessories,BrandC,704.04,0,Bengaluru,XS,Black,0,0,,
ORD100358,2024-08-29,CUST16875,PROD2908,Ethnic,BrandC,1642.26,0,Hyderabad,XS,Blue,0,1,Fit/Sizing,15.0
ORD100359,2025-05-07,CUST16193,PROD1677,Tops,BrandD,2989.84,0,Bengaluru,XL,White,0,0,,
ORD100360,2025-06-26,CUST10945,PROD1600,Accessories,BrandC,1104.23,0,Bengaluru,XS,Green,1,0,,
ORD100361,2024-01-01,CUST15522,PROD1322,Bottoms,BrandB,1421.77,10,Bengaluru,XS,Blue,0,0,,
ORD100362,2024-04-01,CUST11429,PROD1355,Activewear,BrandF,736.82,0,Mumbai,XS,Blue,0,0,,
ORD100363,2024-07-14,CUST17399,PROD2817,Activewear,BrandE,2437.0,0,Chennai,S,Black,0,0,,
ORD100364,2024-03-09,CUST14474,PROD1679,Bottoms,BrandB,2231.93,0,Kolkata,XXL,Green,1,1,Wrong Item,2.0
ORD100365,2025-04-12,CUST15462,PROD2400,Tops,BrandD,573.04,20,Bengaluru,L,Green,0,0,,
ORD100366,2024-01-16,CUST11704,PROD2346,Accessories,BrandA,730.63,0,Lucknow,L,Yellow,0,0,,
ORD100367,2024-01-01,CUST13543,PROD2127,Ethnic,BrandA,532.79,30,Mumbai,XL,Green,2,0,,
ORD100368,2024-04-07,CUST12747,PROD1506,Activewear,BrandE,421.22,0,Chennai,S,Black,0,0,,
ORD100369,2024-03-24,CUST17968,PROD2176,Tops,BrandC,376.45,20,Hyderabad,XL,Grey,1,0,,
ORD100370,2024-03-13,CUST11554,PROD1730,Activewear,BrandD,465.88,0,Mumbai,XL,Blue,0,0,,
ORD100371,2024-09-19,CUST11447,PROD1523,Bottoms,BrandE,819.21,0,Hyderabad,M,Red,0,0,,
ORD100372,2024-03-17,CUST11124,PROD2221,Activewear,BrandD,2636.96,40,Bengaluru,S,Grey,1,0,,
ORD100373,2024-09-17,CUST16645,PROD2882,Bottoms,BrandG,424.59,40,Hyderabad,M,Red,0,0,,
ORD100374,2024-07-12,CUST10998,PROD1099,Ethnic,BrandA,1055.46,40,Mumbai,L,White,0,0,,
ORD100375,2025-08-07,CUST15825,PROD1122,Ethnic,BrandA,432.76,20,Hyderabad,M,Black,0,1,Late Delivery,10.0
ORD100376,2026-05-12,CUST15330,PROD1559,Ethnic,BrandA,544.89,40,Delhi,XS,Black,0,0,,
ORD100377,2024-04-08,CUST12114,PROD1395,Tops,BrandB,543.52,20,Hyderabad,XXL,Red,0,0,,
ORD100378,2024-01-01,CUST17847,PROD2070,Tops,BrandE,2242.55,30,Mumbai,L,Red,1,0,,
ORD100379,2024-02-03,CUST13803,PROD1279,Accessories,BrandG,1151.51,10,Kolkata,XS,White,0,0,,
ORD100380,2024-05-15,CUST17357,PROD2894,Tops,BrandE,590.0,0,Bengaluru,XS,Grey,0,0,,
ORD100381,2024-09-11,CUST16598,PROD1365,Tops,BrandE,3307.21,20,Mumbai,S,Black,0,0,,
ORD100382,2024-05-03,CUST17154,PROD2170,Accessories,BrandE,460.1,10,Hyderabad,XL,Black,1,0,,
ORD100383,2024-06-04,CUST13438,PROD2793,Footwear,BrandF,2218.96,20,Chennai,XXL,Red,1,1,Quality,2.0
ORD100384,2024-08-30,CUST14232,PROD1375,Ethnic,BrandG,1435.26,20,Mumbai,XXL,Grey,0,0,,
ORD100385,2024-03-24,CUST10347,PROD2831,Bottoms,BrandD,461.03,10,Kolkata,XL,Black,0,0,,
ORD100386,2024-01-11,CUST15772,PROD1064,Tops,BrandC,2192.46,50,Bengaluru,L,White,0,0,,
ORD100387,2024-01-16,CUST13431,PROD1384,Tops,BrandC,2104.38,20,Chennai,L,Red,0,1,Fit/Sizing,15.0
ORD100388,2024-07-17,CUST14335,PROD1089,Footwear,BrandC,1766.36,30,Pune,S,Green,0,0,,
ORD100389,2024-01-23,CUST16500,PROD2736,Tops,BrandD,2446.49,30,Pune,S,Blue,0,0,,
ORD100390,2026-07-23,CUST14157,PROD2132,Bottoms,BrandF,1252.05,10,Kolkata,XXL,Black,0,0,,
ORD100391,2024-03-12,CUST12682,PROD1253,Tops,BrandG,424.59,20,Delhi,XXL,Green,1,0,,
ORD100392,2024-01-22,CUST15727,PROD2880,Ethnic,BrandF,1791.83,10,Delhi,XXL,Yellow,0,0,,
ORD100393,2024-05-30,CUST10393,PROD1695,Footwear,BrandA,1536.26,20,Delhi,M,Green,0,0,,
ORD100394,2024-09-12,CUST13870,PROD2658,Footwear,BrandF,1674.91,0,Hyderabad,XXL,Black,0,0,,
ORD100395,2025-11-25,CUST12092,PROD2131,Bottoms,BrandB,441.51,20,Pune,XXL,Yellow,0,1,Quality,5.0
ORD100396,2024-07-04,CUST16642,PROD2343,Tops,BrandB,2267.6,10,Pune,XS,Black,0,0,,
ORD100397,2024-11-25,CUST10536,PROD2926,Tops,BrandF,1663.22,10,Delhi,L,Blue,1,0,,
ORD100398,2024-05-07,CUST11478,PROD2866,Footwear,BrandB,441.0,20,Kolkata,L,Blue,1,0,,
ORD100399,2025-03-14,CUST16372,PROD1961,Tops,BrandA,1204.66,0,Mumbai,XXL,Blue,0,0,,
ORD100400,2024-05-12,CUST12502,PROD2992,Tops,BrandD,626.49,30,Kolkata,XS,Green,0,0,,
ORD100401,2024-04-07,CUST16800,PROD1597,Accessories,BrandC,1292.04,10,Chennai,XL,Yellow,0,1,Late Delivery,15.0
ORD100402,2024-04-25,CUST11363,PROD1412,Bottoms,BrandD,3193.47,40,Pune,S,White,0,0,,
ORD100403,2024-05-28,CUST14846,PROD1626,Activewear,BrandE,390.44,20,Lucknow,M,Black,0,0,,
ORD100404,2024-03-13,CUST11209,PROD1248,Tops,BrandA,1517.24,20,Hyderabad,S,Blue,0,0,,
ORD100405,2024-07-22,CUST14005,PROD1778,Bottoms,BrandE,1928.65,0,Chennai,S,Black,0,0,,
ORD100406,2024-02-14,CUST11794,PROD1810,Footwear,BrandG,979.69,0,Pune,S,Grey,0,0,,
ORD100407,2024-03-21,CUST12653,PROD1809,Ethnic,BrandD,2440.88,10,Kolkata,XL,Red,1,1,Fit/Sizing,15.0
ORD100408,2024-08-24,CUST17959,PROD2740,Bottoms,BrandD,1592.2,0,Pune,M,Green,0,0,,
ORD100409,2024-01-06,CUST17053,PROD1715,Accessories,BrandF,659.54,20,Bengaluru,XS,Yellow,0,0,,
ORD100410,2024-04-17,CUST15074,PROD1355,Tops,BrandC,2677.6,30,Pune,M,Grey,0,1,Quality,5.0
ORD100411,2024-04-17,CUST11360,PROD1191,Tops,BrandC,456.1,10,Delhi,M,Black,0,0,,
ORD100412,2024-01-16,CUST13247,PROD1544,Ethnic,BrandF,800.17,10,Lucknow,XL,Black,1,1,Quality,10.0
ORD100413,2025-04-17,CUST11185,PROD2214,Footwear,BrandA,344.7,0,Mumbai,XS,Yellow,1,0,,
ORD100414,2024-05-11,CUST13541,PROD1715,Bottoms,BrandB,1176.66,50,Delhi,S,Black,0,0,,
ORD100415,2025-10-13,CUST10544,PROD1353,Bottoms,BrandC,862.49,10,Bengaluru,XS,Red,0,1,Fit/Sizing,5.0
ORD100416,2024-11-13,CUST16942,PROD2616,Ethnic,BrandC,1230.1,0,Delhi,XS,Blue,0,0,,
ORD100417,2025-10-17,CUST17382,PROD2483,Footwear,BrandG,1328.28,30,Mumbai,S,Red,0,0,,
ORD100418,2024-05-24,CUST12194,PROD2189,Accessories,BrandA,929.78,20,Chennai,S,White,0,0,,
ORD100419,2025-04-25,CUST15742,PROD2903,Bottoms,BrandE,564.62,10,Chennai,XXL,Black,0,0,,
ORD100420,2024-02-12,CUST10667,PROD2612,Footwear,BrandA,1120.49,10,Mumbai,S,Yellow,1,0,,
ORD100421,2024-04-06,CUST14938,PROD1269,Tops,BrandC,701.79,10,Pune,S,Red,0,0,,
ORD100422,2024-02-18,CUST11259,PROD1853,Tops,BrandF,664.66,40,Delhi,M,Red,0,0,,
ORD100423,2024-03-07,CUST12987,PROD1559,Tops,BrandB,1034.87,20,Chennai,L,Red,0,1,Quality,2.0
ORD100424,2025-03-03,CUST12587,PROD1244,Bottoms,BrandF,3439.44,20,Delhi,XS,Black,0,0,,
ORD100425,2025-09-06,CUST14691,PROD2039,Accessories,BrandC,431.34,50,Hyderabad,XS,Yellow,0,0,,
ORD100426,2024-04-05,CUST13270,PROD2294,Tops,BrandD,1584.52,30,Mumbai,XL,Grey,0,0,,
ORD100427,2024-03-26,CUST16216,PROD2889,Footwear,BrandG,3364.68,10,Pune,XL,Grey,0,0,,
ORD100428,2024-02-25,CUST17736,PROD1794,Bottoms,BrandC,657.24,10,Hyderabad,XL,Grey,0,0,,
ORD100429,2025-01-26,CUST12516,PROD2423,Tops,BrandA,809.21,0,Kolkata,S,Grey,0,1,Fit/Sizing,10.0
ORD100430,2024-06-27,CUST11379,PROD1147,Accessories,BrandC,598.16,0,Pune,XS,Red,0,1,Quality,10.0
ORD100431,2024-05-03,CUST10616,PROD2506,Footwear,BrandB,576.41,10,Hyderabad,S,White,0,0,,
ORD100432,2024-11-23,CUST14167,PROD2441,Tops,BrandG,1891.09,10,Chennai,XL,White,0,0,,
ORD100433,2024-04-30,CUST13265,PROD2403,Tops,BrandD,1384.98,0,Delhi,L,Red,0,0,,
ORD100434,2024-02-26,CUST13653,PROD2127,Bottoms,BrandG,2089.68,10,Delhi,S,Black,1,0,,
ORD100435,2024-01-18,CUST13127,PROD1331,Ethnic,BrandA,2324.81,0,Hyderabad,M,White,1,0,,
ORD100436,2024-08-01,CUST10029,PROD1358,Ethnic,BrandA,2636.06,50,Kolkata,S,Blue,0,0,,
ORD100437,2024-05-26,CUST14605,PROD1364,Tops,BrandB,588.27,50,Pune,XXL,Blue,0,0,,
ORD100438,2024-12-06,CUST13062,PROD2970,Ethnic,BrandA,2131.18,30,Mumbai,XL,Green,0,0,,
ORD100439,2025-05-25,CUST14177,PROD1491,Bottoms,BrandB,866.48,30,Kolkata,S,Black,0,0,,
ORD100440,2024-09-22,CUST11717,PROD1256,Tops,BrandF,1809.52,0,Bengaluru,XXL,White,0,0,,
ORD100441,2024-06-15,CUST15811,PROD2785,Activewear,BrandG,1812.86,20,Delhi,L,Blue,0,0,,
ORD100442,2024-01-31,CUST17939,PROD2648,Activewear,BrandC,389.81,0,Hyderabad,L,Red,0,1,Quality,7.0
ORD100443,2025-04-13,CUST17332,PROD1997,Tops,BrandD,448.86,40,Pune,S,Yellow,0,0,,
ORD100444,2024-05-12,CUST10138,PROD1458,Tops,BrandE,1682.41,0,Mumbai,S,Red,0,0,,
ORD100445,2025-03-01,CUST14593,PROD1848,Bottoms,BrandA,477.62,20,Delhi,XL,Blue,0,0,,
ORD100446,2024-05-13,CUST16411,PROD1068,Activewear,BrandD,397.85,0,Lucknow,XS,Blue,0,0,,
ORD100447,2024-10-21,CUST14939,PROD2467,Activewear,BrandF,2975.03,10,Mumbai,S,Grey,0,0,,
ORD100448,2024-06-19,CUST15323,PROD2936,Accessories,BrandC,613.38,0,Kolkata,M,Red,0,0,,
ORD100449,2024-01-27,CUST17926,PROD1472,Footwear,BrandG,1017.56,10,Bengaluru,M,Yellow,0,1,Fit/Sizing,20.0
ORD100450,2024-04-08,CUST13960,PROD2763,Accessories,BrandA,1622.51,0,Mumbai,L,Red,0,0,,
ORD100451,2024-08-18,CUST16522,PROD2025,Footwear,BrandB,2714.73,0,Bengaluru,XL,Blue,0,0,,
ORD100452,2024-09-25,CUST15662,PROD2824,Activewear,BrandA,2118.83,0,Kolkata,XXL,Red,1,0,,
